review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2UXJINUVGACY9,4,0,0,N,Y
R2S4XKV164VN6I,1,1,1,N,N
R22V0ZF218KW80,4,0,0,N,Y
R1KO6PPD7VESCZ,1,0,0,N,Y
R3O9NAXRDBT51W,1,0,0,N,Y
R1TE9MSMO0RO16,4,0,0,N,Y
R1YTTRQG2CNJTU,1,0,0,N,N
R3AOYZKRNCU8UV,1,0,0,N,Y
RORHZFEAJSSLV,2,0,0,N,Y
R2Q5UJB4HXQJIC,5,0,0,N,Y
RI9278XWCTZHL,5,0,0,N,Y
R2052W5FHAC81Y,5,0,0,N,Y
R1XNVFQO191WN0,1,0,0,N,Y
R1Z08HKLKPM4RU,5,0,0,N,Y
R1BDJ33X2QXP78,5,2,3,N,Y
RZ8G5UNZ1IE6,5,0,0,N,Y
R273SBAZNQANQT,5,2,3,N,Y
R38NCQ61228ZEK,4,0,0,N,Y
R25XXL935CX9M7,2,0,0,N,Y
R49SGL0FITZV4,5,0,0,N,Y
R1VUVIY42YJ370,3,0,0,N,Y
R35KO8ATNMSASQ,5,2,2,N,Y
R3QBL9NAIA14YW,5,0,0,N,Y
RXVOK165DHNI5,1,2,2,N,N
R4XOH9Q8IQZQM,1,0,0,N,N
RNY74B8EQXUA6,5,0,0,N,Y
R169YO5F320WQD,1,6,7,N,Y
R11BWKWMNU3ZO,5,0,0,N,Y
R30MKRUWLRMT7Z,5,0,0,N,Y
RZKCQO6ZFO5JU,5,0,0,N,Y
R3GXG3Z3BQ9IME,5,1,2,N,Y
R3353TYUVWWSVK,5,0,0,N,Y
R150TJWGJZ6UD4,5,0,0,N,Y
R33G0DUD9ET655,5,0,0,N,Y
R249Q88L9E5LS6,5,0,0,N,Y
R14LIB8HRXZXWW,1,0,0,N,Y
R3G68R8FN941HK,4,0,0,N,Y
R25BG45LSOCONU,5,0,0,N,Y
R275W40J0BXRCF,5,0,0,N,Y
R25N7M4MC64V2W,2,0,2,N,Y
RKEFT876P8XLI,5,0,0,N,N
RVM8GB3YX5I49,5,0,0,N,N
R21DKT7WJ9N94A,5,0,0,N,Y
R32WG8UHF10A4S,4,0,0,N,Y
R1YQ5TP4HT8HGU,5,0,0,N,Y
R3VTF0Y2U0W38D,5,0,0,N,N
RW0IF4X3U8A5K,5,0,0,N,Y
R2SNMP1XULMD1Q,5,1,1,N,N
R29S4M0EPV4WAC,4,0,0,N,Y
R2WLR40KGIUB2,4,1,1,N,Y
R3V3G8DFOWLH5H,4,0,0,N,Y
R1YI1KGLNOHQAG,5,0,0,N,Y
R2K9EXSIANLRNS,4,0,0,N,Y
RWMKJ6QTMBQSF,5,0,0,N,Y
R8IIRA8ODJVW6,5,0,0,N,Y
R2ZPRSL2IEE8WS,5,0,0,N,Y
R3VPR24QWBV2M2,4,0,0,N,Y
R5YDPJLRG63AN,5,3,3,N,Y
R29J17IUEUTNI6,4,0,0,N,Y
R3CTWSX8YAH90D,5,0,0,N,Y
R3FST11STYG805,1,0,0,N,Y
R1NF36Q4B7WV4Q,3,0,1,N,Y
RN9KGBJWDDH7O,2,1,5,N,Y
RCCNNB2SM6GNM,5,0,0,N,Y
RZRONP7COKSHE,5,0,0,N,Y
R29PJ6UG3NMHOL,3,1,2,N,Y
R3LD5J71OUGAUV,5,0,0,N,Y
R2U0HQO5BXB36P,5,0,0,N,Y
RBXUICKGHL685,1,48,52,N,N
R181SPMYTJ74QD,5,0,0,N,Y
R1SMDKEE2ZMTPU,5,0,1,N,N
R2N0L69DVCLSOE,3,0,3,N,Y
R3M1TR0OKERQS0,5,0,0,N,Y
R1Q73EVHPZ3RVV,5,0,0,N,N
R1EJV4DQXOUGTT,5,0,0,N,Y
R1UYNDRNJH0XWL,5,0,0,N,N
RY61AUHFN8ADI,5,0,0,N,N
R1SQ40LH3S9VAL,5,0,0,N,Y
R4D6TXPTBTYMU,1,0,0,N,Y
RM1L2OI9L36I3,1,2,3,N,Y
R1R4WMZZTUVW3Q,5,0,0,N,N
R1IILT5R4ZD8YA,5,0,0,N,Y
R3G00PBY5CEKSZ,1,0,0,N,Y
RQ3LS1ZNRLMA,5,0,0,N,Y
R3TOU5NTTR8KJE,4,0,0,N,Y
R37HV0M8VT8VAC,5,0,1,N,Y
R1TPQNI59ZCZE6,5,0,0,N,Y
R1I0DHJ0CRDA8W,5,0,2,N,Y
R1XR716C9XS64,5,0,0,N,Y
R7TRWT3D0NWVA,2,0,0,N,Y
R34C2S3GJBJDGG,5,0,0,N,Y
R115ACF5NH8VCT,5,0,0,N,Y
R2CNZSHYDNZLF,5,0,1,N,N
R2B1J0DV4Q90C,5,0,0,N,Y
RTV7V99DW7LAR,5,0,0,N,N
R3QUX6UDEI7VEJ,4,0,0,N,Y
R2OHETRELQHI3L,2,1,1,N,Y
R1MU62FFMJ4URR,3,1,1,N,N
R20EQ2PZ10UC5Q,5,0,0,N,Y
R1MUN0TZJC9MSA,5,0,0,N,Y
R2JR1SFS2V4RXR,4,1,1,N,Y
R2R51UWKLR517C,4,0,1,N,N
R1NKGBEN0I4D01,5,0,0,N,Y
R1SDQJBNNFGHFW,2,0,0,N,Y
R1XJTQUONRQDDL,1,0,0,N,N
R2V9RVGPI8U2FA,5,0,0,N,Y
R23WA4EC8WVMD9,5,0,2,N,Y
R2H5CL0LU2KH3Q,5,0,0,N,Y
R26OXBIFZKCCI8,5,0,0,N,N
R5M17UM979QXF,5,0,0,N,Y
RNN38RFJVIE5G,5,0,0,N,Y
R1DTSELYJEDK2M,5,0,0,N,N
R1XOP8ERFM4B5E,1,0,0,N,Y
R3MWLDA9M77DJ5,5,0,0,N,Y
R1RPRSVD6QYAX1,5,0,0,N,Y
R1S6OGES5HTB55,5,0,0,N,Y
RTIOX61PKJVN1,5,0,0,N,Y
R877I6M0MKQ97,1,0,0,N,Y
R30WJHSATH8ESG,4,0,0,N,Y
RE0MBYEZJR5TA,5,0,0,N,Y
R1ZQMYGHOEUHL7,4,0,0,N,Y
R38O0DB0BLUWJT,5,1,1,N,Y
R2BB2MQN08YUHK,1,0,0,N,Y
R3V7GO2GYDJA9M,5,0,0,N,Y
R2E16WLZKP78GO,5,19,21,N,Y
R273W61K6FDZIH,2,0,0,N,Y
R16DHVUT6YROK8,1,0,0,N,Y
R18WYZ5QGOHZQF,1,0,4,N,Y
R2K4XXTLWCLHDA,3,1,5,N,Y
R2ANYVYEXRXTBD,4,0,0,N,Y
R2HOFW36R5589O,2,1,2,N,Y
R2UJAQTGHIU907,5,0,0,N,Y
R35NXSJYS0KO21,5,2,2,N,N
R1N9OPJEXTJ4XE,5,0,0,N,Y
R1WEQDCML4BE1Y,1,2,4,N,N
R19AIP13D21WCD,5,1,1,N,Y
R12Q28IWO88AR1,5,0,0,N,Y
RV6Y3T1L9G0CB,4,1,1,N,Y
RIA3D4DTMJKOR,5,0,0,N,Y
R17R8M0JFPW5EJ,3,0,0,N,Y
R3HVCQPPD0JQFI,1,0,0,N,Y
RK6T181RPZS79,1,0,0,N,N
RFZO1NORHOCWZ,5,0,0,N,N
R1AX0SCX2M7SDV,3,0,0,N,Y
R170V8N0JGFJLN,1,0,0,N,Y
R298PUDXSVWKDR,5,1,1,N,N
R1GNT5F1UUWCZ3,4,0,0,N,N
R1GHVQJXP6SIJU,5,0,1,N,Y
R3FS1XS8FLY1DP,3,0,0,N,Y
R3OWEV36TGR42F,5,0,0,N,N
R1T99PCVVXMHLW,5,0,0,N,Y
R3IB0T9HT1U7TT,5,0,0,N,Y
R3N3H8TXI3MM54,4,0,0,N,Y
R1I77TDRI9D4OA,5,0,0,N,Y
R21JV1QP9EOMU8,5,0,0,N,Y
R1L24O3KGRAWKW,5,0,0,N,Y
R2JXNXR69I47V2,1,0,0,N,Y
R98YOYKK6MVSB,1,0,0,N,Y
R2K62ZH9FLOUIN,3,0,0,N,Y
RZGJ79MTDUG0Z,5,0,0,N,Y
R1SAMKW7BFXJQ1,3,0,0,N,Y
R8O1PSPNQNUIA,3,0,0,N,Y
R2FASRL5S55VD8,5,0,0,N,Y
R1TOTJNRNW4U9P,5,2,2,N,Y
R2F8YDHKSVW82F,5,0,0,N,Y
R2REQCGVKF1QHZ,5,1,1,N,N
R13ARA4JE7LYYX,1,0,0,N,Y
R1TEM0VGK64W4S,5,0,0,N,Y
R35719XVQCENKT,4,0,0,N,Y
R16I88OQENY8M8,5,0,0,N,Y
R25QQO6BL8P3ND,1,0,0,N,N
R29MZPMX79G773,1,0,1,N,Y
R246RB5K1Y4QU5,1,0,0,N,Y
R24KQ8E93U70LI,2,0,1,N,Y
R2VW2PTM83FX17,5,0,0,N,Y
R2X0PHQ4GD0MFW,4,0,0,N,Y
RNCQGD17KRXM4,1,0,0,N,Y
R3N3BV79V6KFA0,4,0,0,N,Y
R3OTIGXO7CMSO,3,0,0,N,Y
R3J8Y23OQS4WYG,3,0,1,N,Y
RWSL5WN7TSPNF,4,0,0,N,Y
R3CR0S3UHPIGPH,2,0,0,N,Y
R2DCZJ1DZ6D3LN,3,1,1,N,Y
R2H33PGEIKYD9I,2,0,1,N,Y
R2WX33ATCXHCSF,5,0,0,N,Y
R28UXEJ4U3HTMO,5,0,0,N,Y
R2US0P7MU1S4T0,5,0,0,N,Y
R10VX7QWHO5AMM,4,0,0,N,N
R13DB031P2JTXL,5,0,0,N,Y
R216CTAZAC00GJ,5,0,0,N,N
R1AEWMPKRHO009,5,1,2,N,Y
R14S84LPBYS3RY,5,1,1,N,N
R18KRL9EP1W2GX,5,0,0,N,Y
R1KE503PBAEN5P,3,0,0,N,Y
RADAV34WB7MCF,4,1,1,N,Y
R3N1EOW184F328,5,1,2,N,Y
R1I27BR63GST2W,4,0,0,N,Y
R2T6PCTIPNTJZ,3,0,0,N,Y
R3BC7JCKAU3VV3,5,0,0,N,Y
R2SU3LIZTQC9OB,5,0,0,N,Y
R24TGERG1RQNRM,5,2,3,N,Y
R2RVQ3J01EJ0DF,4,0,0,N,Y
R3R8YMC69A8I6J,5,0,0,N,Y
R2QE37CW3DL6WT,5,0,0,N,Y
RVU1N9OPRQPNQ,5,0,0,N,Y
R1SNYO90CMI8GT,5,0,0,N,Y
R1A3D37HZ48L01,4,0,0,N,Y
RZIZI6MXHT08E,5,0,0,N,Y
R2A7FE216GMQ33,1,0,1,N,Y
RLO2CBJTERKZJ,5,5,5,N,Y
R1M1IRBOVGLIV0,4,0,0,N,Y
R1AULLCULOBGO1,5,0,0,N,Y
R9AZE9AP9ALP0,2,0,0,N,Y
R1ZHTTM5GFIWJA,4,0,1,N,Y
R21LN65QBX6TNO,1,0,0,N,Y
R2KC8M0ZHOEC09,5,0,0,N,Y
R3EZN1XPNQRM8I,5,1,1,N,Y
R2O7XGDG9YOR9D,1,0,0,N,N
R18XCATLOMK81E,5,0,0,N,N
R22D7FC0SO5PVT,1,0,0,N,Y
RAYAAJQ10EEC5,5,0,0,N,Y
R1R6BEMIS9Q8AA,5,0,0,N,Y
R2JA5NDNM5RCON,3,2,2,N,Y
R32BGQECG7D17N,1,0,0,N,Y
R3IF2HRY6BQYS7,5,0,0,N,Y
R2HM2M7Y50HVI6,5,1,1,N,N
R29R7455SAJB65,1,0,0,N,Y
R2AOH9KZ8SSKLJ,2,0,4,N,Y
R1YQ7W3V8Y6MQT,5,0,0,N,N
RYQ3EER6AHXV6,5,0,0,N,Y
R1RNP94U4ZBQ5A,5,0,0,N,Y
RZDOKNS9H34KG,5,0,0,N,Y
R13UNUTIM1FYPC,5,1,1,N,N
R2C4EX5FFT8TR4,5,0,0,N,Y
R3ORUYRYFIKIGV,5,0,0,N,Y
RBUPVM4NCDQA2,4,0,0,N,N
R8APCJP6ZGVP8,4,0,0,N,Y
RLFXZRZZ4K9GD,3,2,2,N,Y
R1W0JR6H5CRNS7,5,0,0,N,Y
R23Q3IU6LLSOWM,2,1,1,N,Y
R2R9HBR9IA63LV,4,0,0,N,Y
R2EZN6DNZRIELW,5,0,0,N,Y
R12FIVXJB531EV,5,1,1,N,Y
RYAQ8YK6M374L,4,0,0,N,Y
R2PYS0DIAMQ7OH,5,0,0,N,Y
R2H8PXADWFZVN7,5,0,0,N,Y
R231Z83OAAMZ2W,3,0,0,N,Y
R2CEB4PZFETC6U,4,0,0,N,Y
R8891GN68CE1M,5,0,0,N,Y
R2TWSIDKCBCWXN,5,5,5,N,Y
R1ONB5SJKFLJPE,5,0,0,N,Y
R2URVOL4YQ1PCV,4,0,2,N,Y
R2Z743969RTTEF,5,0,0,N,Y
R3EFBMPPEHZOZV,5,0,0,N,Y
R21EBXZAQ20KVD,1,0,0,N,Y
R29V2O7ESX4EK8,2,0,0,N,Y
R1C5ORQMLIYFPY,4,0,0,N,Y
RIN9C0AGNUCHG,5,0,0,N,Y
R316O7XNNIVT0O,5,0,0,N,Y
R3Q5FDU8SB9WXV,5,0,0,N,Y
RJBMSB9T93RU4,5,0,0,N,Y
R1F94O5UMCQKHD,1,0,1,N,Y
RDJQ9RE010GL8,4,0,0,N,Y
R3HPFZHXNG7WIB,5,0,0,N,Y
R11OMSRL0TYAC6,1,0,0,N,Y
R3661JYCVK6K7E,4,0,0,N,N
R2KAHUKQ2PAC5G,5,0,0,N,Y
RADHEN9JAD8EK,5,0,0,N,Y
R29UGIVG0UJZ1P,1,0,0,N,Y
R1DXAFZMNGGGUA,2,0,0,N,Y
R22Y8W3596O5M4,1,0,4,N,Y
R1RF01N07X8CWT,2,0,0,N,Y
RTXYB9VP6I7P2,5,1,1,N,Y
RLP39CVUG7LC5,5,0,0,N,Y
R1GKDCZ1PVIE2M,5,0,0,N,Y
R2339063VGJGUP,5,0,0,N,Y
RA6OHYP373VWR,5,0,0,N,Y
RIKS7X2YHFP26,5,0,0,N,Y
R1RE98YJV8C0V2,5,0,0,N,N
R3G4SXGOVSSJC1,5,0,0,N,Y
RMS52HZ9XXF6T,5,1,1,N,Y
R32PK5N58AQKHL,5,1,3,N,Y
R1D21XO26UZIN7,3,0,0,N,Y
RQJWV7HGOGUO9,1,0,0,N,Y
R1CWQRGCBEJYY0,4,0,0,N,Y
RFLE2FH6NB2D7,5,0,1,N,Y
R9V8C30RVWS4C,5,0,0,N,Y
R1J56WHEHYW82M,5,0,0,N,Y
R2N9K4WZ1PGWUA,3,0,0,N,Y
R2MGX304O6AR7C,5,0,0,N,Y
R1BZ1GQYLZVPOP,5,1,1,N,Y
R3SKYN4XPYYEH6,5,0,0,N,N
R3NPY7KPN59CD4,1,0,0,N,Y
R3BL6MI3C01KD2,3,1,1,N,N
R1Y0C0FKO24DQE,1,0,0,N,Y
R2G7NG5UKBRW7F,1,0,0,N,Y
R3PYFX0HA1GNG3,5,0,0,N,Y
R2YKJOFV6QRFKA,5,3,3,N,Y
R3OZ640ZLSU2GH,5,0,0,N,Y
RTUP6DAWZXSH1,1,0,0,N,Y
R37WBH61F5PB43,2,0,0,N,Y
R1KCOLT3HGHZ0A,4,0,0,N,Y
R10B7X9KHN2RQI,5,2,2,N,N
R1P33J68VQ6OW3,4,4,4,N,Y
R3H3340Q45HH5T,5,0,0,N,Y
RO4TTJS4EL3WT,5,0,0,N,Y
R2MTW6K3XPQ50T,5,0,0,N,Y
R2XSY1J9113E6X,5,0,0,N,Y
RWTUJOM3TLAND,1,0,0,N,Y
R1BT1DRR11S3UX,5,0,0,N,Y
R13W5GY5L9ONKR,5,0,0,N,Y
R3R7ZFNGQGKAEI,5,0,0,N,Y
R1LPXK65VONCIV,5,1,1,N,Y
R2OB2BMVVF8OT9,5,0,0,N,N
R3IR6WY9MJZA76,4,0,0,N,Y
RGC5CRZWYWD8X,5,0,0,N,Y
RS1ALSBNFCTZW,5,0,0,N,Y
R3LIDSCN1UOI2S,4,0,0,N,Y
R1KU1LI5H6WEYP,5,0,0,N,Y
R3BO9MU1Y2TTRX,5,0,0,N,Y
R3N51080R5U8P7,5,0,0,N,Y
R359JI8PHR92ZN,5,0,0,N,Y
R34AP4T5722YRA,5,0,0,N,Y
R1TT12X11N8XNG,5,0,0,N,N
R38RR4AY5MX54Y,3,0,0,N,Y
R2LKAY534SSD9Q,1,0,0,N,Y
R1GURK4E19WVKU,1,1,1,N,Y
RHVBGYI0PKY2A,5,0,0,N,N
R2450P4P3UGQ2I,3,0,0,N,Y
REJ0M651MI171,1,0,0,N,Y
R1NTJW1K7SDXJ0,4,0,0,N,Y
R2H0G6P50Y109L,5,0,0,N,Y
RBXRZNA1ZOWTM,5,0,0,N,Y
R7NUIHJX6YNPH,5,0,0,N,Y
R31LVFAIXA5XP0,1,0,1,N,Y
R1F6XUA98ZTBM8,2,0,0,N,Y
R3269937MBQIUS,4,0,0,N,Y
R2U2E0QBX9LQ4Y,5,0,0,N,Y
R3TV3ZQIHQUWWE,5,0,0,N,Y
R3SE8VOUV4S08L,2,0,0,N,Y
R1UGYYJDEENJGP,5,0,0,N,Y
R2AUXHBJ87H9Q7,2,0,1,N,Y
RYBSSMO5D6CXA,1,0,0,N,Y
R2GL6CVNJCREMJ,5,0,0,N,Y
R12EPOI9OGT824,5,0,0,N,Y
RTVV7SN0JBSKE,3,0,0,N,Y
R10JXFXKBOR2K9,4,0,0,N,Y
R3QD7QSEIH57LE,4,0,0,N,Y
R1DX7MC1QXTCGW,4,0,0,N,Y
RP0UM1L6VAX0R,1,14,16,N,Y
R35Z3EQEEDOW65,5,0,0,N,Y
R235NGZIT60I0D,3,0,0,N,Y
RJS1NZ1F0QPBP,4,0,0,N,Y
R1XVN27S2NIYP9,5,0,0,N,Y
R2RPO88S6EIB9T,5,0,0,N,Y
R2CFRLO3MM4EA8,3,13,19,N,Y
R2HXDQ10CW6QJW,5,0,0,N,Y
R2SBDZLSOO0XHS,4,1,1,N,N
RSSUAHE0ABAK3,1,0,0,N,Y
RNFBINGCSJH5Z,3,0,0,N,Y
R1JZ7EBB4JO1AE,5,0,0,N,Y
R2J25E6O2SLMEH,5,0,0,N,Y
R3RYSAC1QNBVRY,1,0,1,N,Y
R31KOXRWNEN6UN,5,0,0,N,Y
R2WIDSKMJIKLZ1,1,0,3,N,Y
R1BMTD846KIENA,5,0,0,N,Y
R2S1T7STBLYHZD,5,0,1,N,Y
R327GNOVN6RKU,5,0,0,N,Y
RTTQ3QAEP3GRT,2,0,0,N,Y
R24X7DASIWPOF9,5,0,0,N,Y
RTLQZXS3WTNMK,4,0,0,N,Y
R3KF9CVUO8D8XD,5,0,0,N,Y
R2N7S5K64G0UHI,5,0,0,N,Y
R251NEJ787F9TH,5,0,0,N,Y
R31O140PO1RNSK,5,0,0,N,N
R13RC06L2OMYQ0,5,0,0,N,Y
RI8VIREP2NPV9,3,0,0,N,Y
R2OTMHICCBHZD2,5,0,0,N,Y
RDPCEWJJTH2VD,5,0,0,N,Y
R3LJJCWASOJDPB,5,1,1,N,N
R24ENYF2RWH1HK,5,0,0,N,Y
R2BFUO8WIL8O1X,5,0,0,N,Y
R3CPN8B859AMA3,5,0,0,N,Y
R3CFAD4AW1SEKD,5,2,2,N,N
R1E8NAV25W65ZN,5,0,1,N,N
R25VWC0325MP82,5,0,0,N,Y
R2K7TNQZL2PB3G,5,0,0,N,Y
R1YTJAG0C7P2AZ,5,0,0,N,N
R17PIBAPZINFAP,5,0,0,N,Y
R38RKK0R7UWMXG,5,0,0,N,Y
R4SFDXU19AFFA,1,0,0,N,Y
RYB7NAYPXFREM,5,1,2,N,Y
RTKU529N4DHID,4,0,0,N,Y
R2EEXSIN68ZD1B,5,0,0,N,Y
R18KB7EE7P34H4,1,0,0,N,Y
R1SLDHV08LMER4,5,0,0,N,Y
RVWJ4R0RRIZZ4,5,0,0,N,Y
R2XI6SCWDDAT21,5,1,2,N,Y
R2FNSGFOKKL52N,1,0,0,N,Y
RHY78TJMX5DLO,4,0,0,N,Y
R19LXXDCCZR9S1,4,0,0,N,Y
R3B31S40T6TUKG,4,0,0,N,Y
R2N1X9UQAJW89J,5,0,0,N,Y
R6SWJ27KMUIO5,5,0,0,N,N
R2CIVZ3C3TEGRC,2,0,0,N,Y
R37BVXNOPSGU26,5,0,0,N,Y
R1B0PLFBUP6DA1,5,0,0,N,N
R2B3W92Z5F6HL8,5,0,0,N,Y
RUR950QP482C0,5,0,0,N,Y
R3V58ML12XXJLB,5,0,0,N,N
R2SBCT83PCUBZI,5,0,0,N,Y
R3AMW5HRWKEPKJ,5,0,0,N,Y
RSPDHJOQLVG96,5,0,0,N,Y
R3F3L5KCQEX5D1,5,0,0,N,Y
R3OKRJ7IFYM2B1,5,0,0,N,Y
R22W9T5W5Y60HO,5,0,0,N,Y
R38U8TKNZJUWDT,5,0,0,N,Y
R2RXRWJSWV98NC,1,1,2,N,Y
R27NYXOJA6WWM8,1,0,0,N,Y
R3DQW6HJNHT8T4,5,0,0,N,Y
R1P2OYEDTO3E9O,1,0,0,N,Y
R3I6F7E337XW0R,5,0,0,N,Y
R2VZIF21USNPMP,2,0,1,N,Y
R2WZNH2ZPRXHMB,2,0,0,N,Y
RSZYZYXTCLXHJ,4,2,2,N,Y
R945LVD245VMN,4,0,0,N,Y
R35QH8IXQ5JS2T,5,1,1,N,Y
R20QRE5XQTHZM,1,0,1,N,Y
R1YPL6GMRQ2TIJ,5,1,1,N,Y
R3NE5Y0662OZNX,1,0,0,N,Y
R14JQZ140HFPB4,1,1,1,N,Y
R1KN0MPICGQ45M,5,0,0,N,Y
R3O8XPKF7VJ68T,1,0,1,N,Y
R1BFCXOS33MXAC,5,0,0,N,Y
R1GDML00Z5JDAE,5,0,0,N,Y
R1EEA54YXMFEZ1,1,0,0,N,Y
R2OIZRO4FM0TU9,1,0,0,N,Y
R382N37AJPEQLG,5,0,0,N,Y
R2Y1EWTLQ9M9D9,1,0,0,N,Y
R31N660DXR6BLA,5,2,2,N,Y
R1COXL02VEJOXZ,1,0,0,N,Y
R3UX9QQ2X5UDK8,5,0,0,N,Y
R26CY595BZIBRY,1,0,1,N,Y
RVX5YEI35B6UB,3,0,0,N,Y
R2RZ29BDTO1V80,2,0,0,N,Y
R39W571UIWSDA,5,0,0,N,Y
RUPKK0087OYQF,5,0,0,N,Y
R2SIF7VYDR54Y7,1,0,0,N,N
R2QSZ6H314JLQH,1,0,0,N,Y
R2K94A5T6C6QVZ,5,0,0,N,Y
RD0IY61ZFQDIW,5,0,0,N,Y
R2M4YMYGXUGO8O,5,0,0,N,N
R30DSI5SFJ5O0K,2,0,0,N,Y
R30GZXMYBES9TF,5,0,0,N,Y
RN0MQUDCXL8DZ,5,0,0,N,Y
R1R45TYO9XFVAR,5,1,1,N,Y
RHT5GKJCMKU6I,4,0,0,N,Y
R2QHDTGZICZHG1,5,0,0,N,Y
R1I7N5MU3LVX8N,5,0,0,N,Y
R2YWY8VE71XROY,5,2,2,N,Y
R2897KJT6SH3E8,5,0,0,N,Y
R1TMP5XU66RJV2,1,0,0,N,Y
RPND7N9YEGCFQ,5,0,0,N,Y
R3JZ78RZOQ9V3Z,5,0,0,N,Y
R2BRM9O7XJVJV7,5,0,0,N,Y
R25GSFKMBQPC2R,5,0,0,N,Y
R289Z9WCOK8SDH,5,0,0,N,Y
R3KUCI5SQD28DJ,5,0,1,N,Y
R2TW573LE7G82O,4,0,0,N,Y
R10QKSDR8V3DTH,5,0,0,N,Y
R3C2CZ4KHUGMTG,5,0,0,N,Y
R1GQJCNMESBYJJ,5,0,0,N,Y
RJZII4JYUY9AS,5,0,2,N,N
R2A4HMCOBTEBXY,4,0,0,N,Y
R2BYVG6IQJL5QV,5,0,0,N,Y
R1ZOR97OG6US4G,1,0,0,N,Y
RVFJ9YTB4PKK9,5,0,0,N,Y
R3DTK4H29D6SZ7,4,0,0,N,Y
R11QK0RSEANZTB,5,0,0,N,N
R339UMUR20F8MC,5,0,0,N,Y
R15ZRZDTZ8XNVO,5,0,0,N,Y
R110FDYA9PMKW,1,0,0,N,N
R1H9LFY1CBQZBH,5,2,2,N,Y
R9CH0ZCCF5WBX,5,0,0,N,Y
R1ZIUW1TKX5BWH,1,0,0,N,Y
R1UCEKZOBIJ231,5,0,0,N,Y
R3G4Q9JX97KZUY,5,0,0,N,Y
R63B0BDVW9C95,5,0,0,N,Y
R3D7X4CTH9TGBF,5,0,0,N,Y
R1JBGBJYADV6AB,5,0,0,N,Y
R1W9SP0N08Z7UQ,5,0,1,N,N
R39KPWC79E68T6,3,0,0,N,Y
R37OY6HSQTG4G9,5,0,0,N,Y
R2TK5IBSRV9KVE,5,0,0,N,Y
RYGDKVO9ME3BO,5,4,7,N,N
R1WUUGLXX7M0J6,5,0,0,N,Y
R2HNNTH49YHIPY,5,0,0,N,Y
RCP5CPKIM1P0G,5,0,0,N,Y
R3CYOE43KXCYM6,2,0,0,N,Y
R12SI14MXBZMZL,1,0,0,N,Y
R4EDY3XLGVFAY,5,0,0,N,Y
R3VXV0EOEQNDCI,2,0,0,N,Y
R1UX1ZQM5BN3C6,1,0,13,N,Y
R3OKBC2WW6RLJZ,5,0,0,N,Y
R3ONOFLYVUS1HF,4,0,0,N,Y
R3BAOIQH5U3IDH,5,3,3,N,Y
RQ1YJWC43RB7R,5,0,0,N,Y
RA7M4URJWZ8RF,1,0,0,N,Y
R1OCZK6FGAGDSS,5,0,0,N,Y
R3SS6FZYS4G4HD,5,1,1,N,Y
R371R159SSYIB5,5,0,0,N,Y
R39H1D2F5EDK8J,5,0,0,N,Y
RYNZJEOTEJ1RA,5,0,0,N,Y
R1H9GB94O86YEI,5,0,0,N,N
RCPOJGEHTC3UW,3,0,0,N,Y
RRBJA8WE0E14S,1,0,0,N,Y
R2L853FV7YRAZH,5,0,0,N,Y
R15RHIPWEMFR27,1,0,0,N,Y
R3FRJRB8XPBB6R,5,0,0,N,Y
R200RXENGNOZ2L,5,0,0,N,Y
R1VOHMFKCKC15N,5,0,0,N,Y
RZ2FCCS0ND3I3,4,0,0,N,Y
R172Q9D611JR29,1,0,5,N,Y
R898XY5SCK1SV,3,0,0,N,Y
R1LAXHV7P54C7T,5,0,0,N,Y
R33N58014VL4WL,5,0,0,N,Y
R2KIH9NDP8CZU9,5,0,0,N,Y
R2I5UGW7UQ852T,5,1,1,N,Y
R2V41KAGIASRAB,5,0,1,N,Y
R3EP0MB91HO8I,1,0,0,N,N
R28E1KI9K31WL5,5,0,0,N,Y
R2LNTPMX2Q19DB,5,0,1,N,Y
R2N07FSTMQWXKL,5,0,0,N,Y
R2LGPGITQRU2EK,5,0,0,N,Y
R1NZGGXO18K84X,1,5,5,N,Y
R3BED400VMIXJE,5,0,0,N,Y
R1V4YRRIJMHWFK,5,0,0,N,Y
R1FXD1XBC10U96,5,0,0,N,Y
R2LHTS9XK7Y0Y,4,0,0,N,Y
R1BEANOYNC2GHJ,4,0,0,N,Y
R17AYB4PX1OMLG,5,0,0,N,Y
R7NHATW8ADSM7,3,0,0,N,Y
R1PSYIACTB4DYY,5,0,0,N,Y
R38RL7MTKGKPIR,5,0,0,N,Y
R370EZ69EFF8A3,5,0,0,N,Y
R1HJH6SI77RJAH,5,0,0,N,Y
R21L9CU28BF28T,5,3,3,N,Y
R3G8ETHWBF9QRU,4,0,0,N,Y
R3A4E8M9ZF8SPA,1,0,0,N,Y
R9NZ0CEYXIGSD,3,0,0,N,Y
R3FX3H4Q0U7UVT,5,0,0,N,Y
R21T0JQCD9FBSN,1,0,0,N,Y
R16WK7ERDC9HS3,5,0,0,N,Y
R1LEHW9XB9XBWO,5,0,0,N,N
R1UXLGVFYMAM1,5,0,0,N,Y
RUTBK6P73UQ84,1,0,0,N,Y
R2O9IEPKLSJWZP,5,0,0,N,Y
R33N6AETKIIZEF,1,0,0,N,Y
R1LIK076JVW20J,5,0,0,N,Y
R1K4X4S9CFHVK3,5,0,0,N,Y
R18MPLAYVKTAHY,5,0,0,N,Y
